filepath,filename,split,label,width,height,mean_intensity,std_intensity,md5_hash
data/processed\train\NORMAL\IM-0265-0001_blur.jpeg,IM-0265-0001_blur.jpeg,train,NORMAL,256,256,54.56248474121094,54.01321901011687,02daf056930ae2fc00815c45016783ef
data/processed\train\NORMAL\IM-0265-0001_rot.jpeg,IM-0265-0001_rot.jpeg,train,NORMAL,256,256,52.443145751953125,53.376913376554015,0e79b1c0118050216a0e0f3ab261a6fc
data/processed\train\NORMAL\IM-0265-0001_sharp.jpeg,IM-0265-0001_sharp.jpeg,train,NORMAL,256,256,54.72236633300781,54.253729127672564,b25bd22b46e58b24cbad7cc7eb5c61a5
data/processed\train\NORMAL\IM-0265-0001_shift.jpeg,IM-0265-0001_shift.jpeg,train,NORMAL,256,256,52.404541015625,53.813407765683635,62f705fc36fc2723fb689a7361c436cc
data/processed\train\NORMAL\IM-0265-0001_zoom.jpeg,IM-0265-0001_zoom.jpeg,train,NORMAL,256,256,55.887481689453125,53.34106342578355,edd7e6a91502528a787841936033f316
data/processed\train\NORMAL\IM-0266-0001.jpeg,IM-0266-0001.jpeg,train,NORMAL,256,256,70.54216003417969,52.914432694448,fda5845c72835f2c61e2f68c2de99272
data/processed\train\NORMAL\IM-0266-0001_blur.jpeg,IM-0266-0001_blur.jpeg,train,NORMAL,256,256,70.55012512207031,52.89672684218437,3f881ba5fdd2f90e289a9d0baed8b339
data/processed\train\NORMAL\IM-0266-0001_rot.jpeg,IM-0266-0001_rot.jpeg,train,NORMAL,256,256,69.91744995117188,53.316373109431645,78d145782a1071211effbea6e0fe7f5e
data/processed\train\NORMAL\IM-0266-0001_sharp.jpeg,IM-0266-0001_sharp.jpeg,train,NORMAL,256,256,70.58038330078125,52.94668179393158,c06511a3af59f544538af366947d5356
data/processed\train\NORMAL\IM-0266-0001_shift.jpeg,IM-0266-0001_shift.jpeg,train,NORMAL,256,256,68.01123046875,52.96430166239857,9e93a345f001440041dc9387de793173
data/processed\train\NORMAL\IM-0266-0001_zoom.jpeg,IM-0266-0001_zoom.jpeg,train,NORMAL,256,256,74.98860168457031,51.29725968705977,780753763e9a957c34ec71b5d088e926
data/processed\train\NORMAL\IM-0268-0001.jpeg,IM-0268-0001.jpeg,train,NORMAL,256,256,77.01429748535156,45.51811739604523,ee780a1fb03b83722dceebb50e13083e
data/processed\train\NORMAL\IM-0268-0001_blur.jpeg,IM-0268-0001_blur.jpeg,train,NORMAL,256,256,77.12608337402344,45.57205986095098,0a2c73f5219f94352f46a62f8ce56570
data/processed\train\NORMAL\IM-0268-0001_rot.jpeg,IM-0268-0001_rot.jpeg,train,NORMAL,256,256,76.32040405273438,46.10719020083145,875f52fc816ca4b492a7fd7d71522313
data/processed\train\NORMAL\IM-0268-0001_sharp.jpeg,IM-0268-0001_sharp.jpeg,train,NORMAL,256,256,77.16787719726562,45.640265100542635,53752a3db3ad9b0a3c745bf9989d7787
data/processed\train\NORMAL\IM-0268-0001_shift.jpeg,IM-0268-0001_shift.jpeg,train,NORMAL,256,256,72.55412292480469,47.33669018790117,5c2a1c33e5aef59e38cfa61d9b9b1885
data/processed\train\NORMAL\IM-0268-0001_zoom.jpeg,IM-0268-0001_zoom.jpeg,train,NORMAL,256,256,77.71797180175781,45.27365560789445,d394d096deffcb1df54d59440762d3f3
data/processed\train\NORMAL\IM-0269-0001.jpeg,IM-0269-0001.jpeg,train,NORMAL,256,256,85.15182495117188,43.16005696589656,c19f9aee0a5fad0d76e218298fec0ef8
data/processed\train\NORMAL\IM-0269-0001_blur.jpeg,IM-0269-0001_blur.jpeg,train,NORMAL,256,256,85.1356201171875,43.147394725950015,320d03b4c10541224b85a4e429ee8886
data/processed\train\NORMAL\IM-0269-0001_rot.jpeg,IM-0269-0001_rot.jpeg,train,NORMAL,256,256,84.76713562011719,43.99091024257876,09deeeb65d16c0ce7e1fe613385f1306
data/processed\train\NORMAL\IM-0269-0001_sharp.jpeg,IM-0269-0001_sharp.jpeg,train,NORMAL,256,256,85.33331298828125,43.17351478643293,5a04437b27ace5b2b92c9674f80409c7
data/processed\train\NORMAL\IM-0269-0001_shift.jpeg,IM-0269-0001_shift.jpeg,train,NORMAL,256,256,84.10916137695312,44.369311340969745,8ae410b38ccfa70465001fc65c2e0e72
data/processed\train\NORMAL\IM-0269-0001_zoom.jpeg,IM-0269-0001_zoom.jpeg,train,NORMAL,256,256,88.25886535644531,42.88428511979676,8d3e21b9df2348ebf0e53f4e87f44ed1
data/processed\train\NORMAL\IM-0270-0001.jpeg,IM-0270-0001.jpeg,train,NORMAL,256,256,73.09234619140625,46.967473746209244,cbbe24193003a5bc7b64a47ddfacc0ca
data/processed\train\NORMAL\IM-0270-0001_blur.jpeg,IM-0270-0001_blur.jpeg,train,NORMAL,256,256,73.064208984375,46.909754012288694,60f30be053c411e0ce1444bdc72324d3
data/processed\train\NORMAL\IM-0270-0001_rot.jpeg,IM-0270-0001_rot.jpeg,train,NORMAL,256,256,72.20211791992188,47.53916340536499,4ee03d8adb0df81eeee1e5af217531f8
data/processed\train\NORMAL\IM-0270-0001_sharp.jpeg,IM-0270-0001_sharp.jpeg,train,NORMAL,256,256,73.19929504394531,47.11552840063253,3d9d7879c37099a95643d55ab93f8e1c
data/processed\train\NORMAL\IM-0270-0001_shift.jpeg,IM-0270-0001_shift.jpeg,train,NORMAL,256,256,68.437744140625,47.60641509289516,f9e0bd06c6a68ec3e2078cc949fa4a6b
data/processed\train\NORMAL\IM-0270-0001_zoom.jpeg,IM-0270-0001_zoom.jpeg,train,NORMAL,256,256,74.32424926757812,46.364498412022236,bf7064533ac57248517b1fac1e43316e
data/processed\train\NORMAL\IM-0272-0001.jpeg,IM-0272-0001.jpeg,train,NORMAL,256,256,67.94105529785156,51.07689857582024,cf95d23245abaddef633fc23fe0ba300
data/processed\train\NORMAL\IM-0272-0001_blur.jpeg,IM-0272-0001_blur.jpeg,train,NORMAL,256,256,68.02944946289062,51.1188977859865,c1437bf9902574ece28b42e696408bcc
data/processed\train\NORMAL\IM-0272-0001_rot.jpeg,IM-0272-0001_rot.jpeg,train,NORMAL,256,256,67.58822631835938,51.525458089677606,f758612262fdf423ff98940831b0d134
data/processed\train\NORMAL\IM-0272-0001_sharp.jpeg,IM-0272-0001_sharp.jpeg,train,NORMAL,256,256,68.3177490234375,51.31722219308782,124d8e7bc9f0233c98d986792530110e
data/processed\train\NORMAL\IM-0272-0001_shift.jpeg,IM-0272-0001_shift.jpeg,train,NORMAL,256,256,65.30345153808594,51.4791096302302,d2c63a4b745498b9f579108bcc69cf67
data/processed\train\NORMAL\IM-0272-0001_zoom.jpeg,IM-0272-0001_zoom.jpeg,train,NORMAL,256,256,68.7620849609375,50.0252848098953,a8737e918250661452ae2a11e104daa9
data/processed\train\NORMAL\IM-0273-0001.jpeg,IM-0273-0001.jpeg,train,NORMAL,256,256,65.99273681640625,53.83880327438239,69bee7428bab18ef7a0d943f7c4ca5ec
data/processed\train\NORMAL\IM-0273-0001_blur.jpeg,IM-0273-0001_blur.jpeg,train,NORMAL,256,256,66.06297302246094,53.87826706758542,eb8dee2267769c00ead99fa9e9fc76f8
data/processed\train\NORMAL\IM-0273-0001_rot.jpeg,IM-0273-0001_rot.jpeg,train,NORMAL,256,256,66.36430358886719,54.44139507412368,07f0faf80131a4a3e5d45fbb7152853f
data/processed\train\NORMAL\IM-0273-0001_sharp.jpeg,IM-0273-0001_sharp.jpeg,train,NORMAL,256,256,65.85888671875,53.79011507576574,3f6ad79903ddab722ceb10a99b239a5c
data/processed\train\NORMAL\IM-0273-0001_shift.jpeg,IM-0273-0001_shift.jpeg,train,NORMAL,256,256,63.44346618652344,53.56109674879514,88918c8a9b2812a1871e03aeee7e9075
data/processed\train\NORMAL\IM-0273-0001_zoom.jpeg,IM-0273-0001_zoom.jpeg,train,NORMAL,256,256,67.30635070800781,53.077317237934324,a1d85771ba7d00ab6437f562f38f17b0
data/processed\train\NORMAL\IM-0274-0001.jpeg,IM-0274-0001.jpeg,train,NORMAL,256,256,77.850341796875,45.88172703658546,d8387cdf1067462d29984997af20d5f6
data/processed\train\NORMAL\IM-0274-0001_blur.jpeg,IM-0274-0001_blur.jpeg,train,NORMAL,256,256,77.81451416015625,45.84118690680578,c53ec26e9d048158e3ab906f8bcaacc5
data/processed\train\NORMAL\IM-0274-0001_rot.jpeg,IM-0274-0001_rot.jpeg,train,NORMAL,256,256,76.87577819824219,46.88626162089312,1fb3276ce5e32abe8a760dcf9a0f5f46
data/processed\train\NORMAL\IM-0274-0001_sharp.jpeg,IM-0274-0001_sharp.jpeg,train,NORMAL,256,256,77.95314025878906,46.017596502116945,32a78702c91646f190f3dd5becbdcfdf
data/processed\train\NORMAL\IM-0274-0001_shift.jpeg,IM-0274-0001_shift.jpeg,train,NORMAL,256,256,73.24166870117188,46.553956662209096,e769a1e74f152317f98c196e7a1e97ef
data/processed\train\NORMAL\IM-0274-0001_zoom.jpeg,IM-0274-0001_zoom.jpeg,train,NORMAL,256,256,78.56642150878906,45.86590616875695,e0e61542d637d8b2a38d838ca90bf4e5
data/processed\train\NORMAL\IM-0276-0001.jpeg,IM-0276-0001.jpeg,train,NORMAL,256,256,84.58038330078125,45.28071125994595,d41bb7db297ac9f0771ac251f42fcf8f
data/processed\train\NORMAL\IM-0276-0001_blur.jpeg,IM-0276-0001_blur.jpeg,train,NORMAL,256,256,84.73677062988281,45.39138406175639,c9de5e7cc87fbbfa95ac420823f1cecd
data/processed\train\NORMAL\IM-0276-0001_rot.jpeg,IM-0276-0001_rot.jpeg,train,NORMAL,256,256,83.86064147949219,46.73756908257703,533dc6b3bf14da044c6de3b997e04a7d
data/processed\train\NORMAL\IM-0276-0001_sharp.jpeg,IM-0276-0001_sharp.jpeg,train,NORMAL,256,256,84.89218139648438,45.46588971514956,427cd7d694eaa10b5d441786cb1f4f09
data/processed\train\NORMAL\IM-0276-0001_shift.jpeg,IM-0276-0001_shift.jpeg,train,NORMAL,256,256,83.09817504882812,45.97622270838353,c4f553359acc61656872fbfba61a6bb0
data/processed\train\NORMAL\IM-0276-0001_zoom.jpeg,IM-0276-0001_zoom.jpeg,train,NORMAL,256,256,85.75405883789062,44.522844930534845,7707e5ec5a6b7adcfbfa458b5a5397e4
data/processed\train\NORMAL\IM-0277-0001.jpeg,IM-0277-0001.jpeg,train,NORMAL,256,256,73.2010498046875,46.23328010301083,66829e1f8bc2993a5f30f6743e62b05f
data/processed\train\NORMAL\IM-0277-0001_blur.jpeg,IM-0277-0001_blur.jpeg,train,NORMAL,256,256,73.20294189453125,46.22013177117592,3b742ad06f95de29404b2bb952aab395
data/processed\train\NORMAL\IM-0277-0001_rot.jpeg,IM-0277-0001_rot.jpeg,train,NORMAL,256,256,72.37748718261719,46.49502640975647,6d0cf68e2f0821f2f7360a9a9cb45be2
data/processed\train\NORMAL\IM-0277-0001_sharp.jpeg,IM-0277-0001_sharp.jpeg,train,NORMAL,256,256,73.37672424316406,46.34241849340888,a4cbc27014a9790b965a7b912a9360c4
data/processed\train\NORMAL\IM-0277-0001_shift.jpeg,IM-0277-0001_shift.jpeg,train,NORMAL,256,256,73.26846313476562,46.20503592182847,c1605ab899cbfbba29af85e930966c84
data/processed\train\NORMAL\IM-0277-0001_zoom.jpeg,IM-0277-0001_zoom.jpeg,train,NORMAL,256,256,74.966552734375,45.785982031267295,2abe47b2b9c409b755a29cbcd2ce6599
data/processed\train\NORMAL\IM-0278-0001.jpeg,IM-0278-0001.jpeg,train,NORMAL,256,256,75.63746643066406,47.23181699679075,6aad3b60f4834dec0c31df7a93ab84b7
data/processed\train\NORMAL\IM-0278-0001_blur.jpeg,IM-0278-0001_blur.jpeg,train,NORMAL,256,256,75.62884521484375,47.23816545311064,39bc231353f7cc578be230b576f352ca
data/processed\train\NORMAL\IM-0278-0001_rot.jpeg,IM-0278-0001_rot.jpeg,train,NORMAL,256,256,75.36965942382812,47.41507921967886,35701203d96f1b06cf18b4879790a79b
data/processed\train\NORMAL\IM-0278-0001_sharp.jpeg,IM-0278-0001_sharp.jpeg,train,NORMAL,256,256,75.70704650878906,47.25791624022581,78fd9df3e8cab9a0ede9a195db8d5dad
data/processed\train\NORMAL\IM-0278-0001_shift.jpeg,IM-0278-0001_shift.jpeg,train,NORMAL,256,256,74.52748107910156,48.195252108947194,0fea9e00d8cd07c2a6fab872926f7c10
data/processed\train\NORMAL\IM-0278-0001_zoom.jpeg,IM-0278-0001_zoom.jpeg,train,NORMAL,256,256,79.01492309570312,45.98600081761513,f0d7ac2dd5ec248501a6fd763337699a
data/processed\train\NORMAL\IM-0279-0001.jpeg,IM-0279-0001.jpeg,train,NORMAL,256,256,58.849609375,54.12057536939356,85c5737f4ec93c5110d0778901c42510
data/processed\train\NORMAL\IM-0279-0001_blur.jpeg,IM-0279-0001_blur.jpeg,train,NORMAL,256,256,58.70677185058594,53.967574667748345,be6628fb52faeceea06787ff9ca9937f
data/processed\train\NORMAL\IM-0279-0001_rot.jpeg,IM-0279-0001_rot.jpeg,train,NORMAL,256,256,57.215423583984375,54.038312057946825,32a24b27a26614f5157f75d187bd525c
data/processed\train\NORMAL\IM-0279-0001_sharp.jpeg,IM-0279-0001_sharp.jpeg,train,NORMAL,256,256,58.762603759765625,54.037016803459,4136d4445bc43c3ad4a084fdc018805e
data/processed\train\NORMAL\IM-0279-0001_shift.jpeg,IM-0279-0001_shift.jpeg,train,NORMAL,256,256,57.173858642578125,53.865133925490916,58c2a6c8f8274dd37e443334bef6e841
data/processed\train\NORMAL\IM-0279-0001_zoom.jpeg,IM-0279-0001_zoom.jpeg,train,NORMAL,256,256,62.553131103515625,53.05351707851509,e6e577382706ffdf619e84ce6b5a7685
data/processed\train\NORMAL\IM-0280-0001.jpeg,IM-0280-0001.jpeg,train,NORMAL,256,256,54.28059387207031,50.07916114483706,5a6a92783f25021a1b13555c0fb2c67c
data/processed\train\NORMAL\IM-0280-0001_blur.jpeg,IM-0280-0001_blur.jpeg,train,NORMAL,256,256,54.466339111328125,50.249431814760776,6db0ba5d04e880a779ffddb9c7ccdb99
data/processed\train\NORMAL\IM-0280-0001_rot.jpeg,IM-0280-0001_rot.jpeg,train,NORMAL,256,256,54.63548278808594,51.0314678346169,f54c459f047fb5a65ea9e095028d0747
data/processed\train\NORMAL\IM-0280-0001_sharp.jpeg,IM-0280-0001_sharp.jpeg,train,NORMAL,256,256,54.36976623535156,50.21063245887719,92905cc2448ce944990ad908c6bb4efc
data/processed\train\NORMAL\IM-0280-0001_shift.jpeg,IM-0280-0001_shift.jpeg,train,NORMAL,256,256,51.831695556640625,49.621637202862125,617cd2f629c58e1c2403a1dc2aa5174d
data/processed\train\NORMAL\IM-0280-0001_zoom.jpeg,IM-0280-0001_zoom.jpeg,train,NORMAL,256,256,56.633636474609375,49.0363020987433,f8feedf5bb690e76e6eabe171fbfe4f1
data/processed\train\NORMAL\IM-0282-0001.jpeg,IM-0282-0001.jpeg,train,NORMAL,256,256,71.52760314941406,45.65805404257626,9f95ebbdff434b93c80cffcee54e2a40
data/processed\train\NORMAL\IM-0282-0001_blur.jpeg,IM-0282-0001_blur.jpeg,train,NORMAL,256,256,71.25407409667969,45.47411782577104,ce0a7cbe844f6bf50a62ea9a5c5c5b2a
data/processed\train\NORMAL\IM-0282-0001_rot.jpeg,IM-0282-0001_rot.jpeg,train,NORMAL,256,256,70.69294738769531,45.605993904277405,c7e91faaa848fcdef3c17161edb66d6d
data/processed\train\NORMAL\IM-0282-0001_sharp.jpeg,IM-0282-0001_sharp.jpeg,train,NORMAL,256,256,71.35903930664062,45.55362363655408,c1bd0a937a08f02efc15028828ce7178
data/processed\train\NORMAL\IM-0282-0001_shift.jpeg,IM-0282-0001_shift.jpeg,train,NORMAL,256,256,68.43655395507812,46.056242385115326,17c2ffa15f62b51b00f3cdabfafd836d
data/processed\train\NORMAL\IM-0282-0001_zoom.jpeg,IM-0282-0001_zoom.jpeg,train,NORMAL,256,256,72.85987854003906,44.160956024490304,6c54c05d36571af04712b69c00615937
data/processed\train\NORMAL\IM-0283-0001.jpeg,IM-0283-0001.jpeg,train,NORMAL,256,256,71.48928833007812,48.81735169906821,29f02cf7fe4b9b35c41976e146043536
data/processed\train\NORMAL\IM-0283-0001_blur.jpeg,IM-0283-0001_blur.jpeg,train,NORMAL,256,256,71.54133605957031,48.85827163440868,c0c7b95ebe1c562fb0bc41e1e4d01ff5
data/processed\train\NORMAL\IM-0283-0001_rot.jpeg,IM-0283-0001_rot.jpeg,train,NORMAL,256,256,70.80152893066406,49.22414273017631,c3590b71acbae3eca7bd5ad7ea523a49
data/processed\train\NORMAL\IM-0283-0001_sharp.jpeg,IM-0283-0001_sharp.jpeg,train,NORMAL,256,256,71.55421447753906,48.88734992225785,a47d1ce9a19913faf51e2a96bb41eb52
data/processed\train\NORMAL\IM-0283-0001_shift.jpeg,IM-0283-0001_shift.jpeg,train,NORMAL,256,256,70.34806823730469,48.68081485405435,92907aa0f380118db4f496ed41dda2dc
data/processed\train\NORMAL\IM-0283-0001_zoom.jpeg,IM-0283-0001_zoom.jpeg,train,NORMAL,256,256,72.07583618164062,48.19656672207502,be0080bce4c90cc941644d17613100e0
data/processed\train\NORMAL\IM-0285-0001.jpeg,IM-0285-0001.jpeg,train,NORMAL,256,256,70.25564575195312,50.226513119099,4ca9efdf6183480ef4e205699e022ac9
data/processed\train\NORMAL\IM-0285-0001_blur.jpeg,IM-0285-0001_blur.jpeg,train,NORMAL,256,256,70.4451904296875,50.3468210050575,62b2adffd73b4fcbff0213d3955db020
data/processed\train\NORMAL\IM-0285-0001_rot.jpeg,IM-0285-0001_rot.jpeg,train,NORMAL,256,256,69.85592651367188,50.25221629526798,8abc8961bbe5837c095cd45f621db006
data/processed\train\NORMAL\IM-0285-0001_sharp.jpeg,IM-0285-0001_sharp.jpeg,train,NORMAL,256,256,70.38888549804688,50.35962055869268,c0390dda12cc43f54bdf2b56c9efa4d2
data/processed\train\NORMAL\IM-0285-0001_shift.jpeg,IM-0285-0001_shift.jpeg,train,NORMAL,256,256,68.65443420410156,50.53790748485435,98fed53f67a6121022c7414b90a04304
data/processed\train\NORMAL\IM-0285-0001_zoom.jpeg,IM-0285-0001_zoom.jpeg,train,NORMAL,256,256,72.218994140625,50.01000250842369,e805baac1bc43c509e059045a9435b38
data/processed\train\NORMAL\IM-0286-0001.jpeg,IM-0286-0001.jpeg,train,NORMAL,256,256,82.27903747558594,47.07288897280895,32ce9d191c82697f6715fd99ef3caf04
data/processed\train\NORMAL\IM-0286-0001_blur.jpeg,IM-0286-0001_blur.jpeg,train,NORMAL,256,256,82.23771667480469,47.02794281028132,85f92c9673f4301d192f27e5346cefb7
data/processed\train\NORMAL\IM-0286-0001_rot.jpeg,IM-0286-0001_rot.jpeg,train,NORMAL,256,256,81.01768493652344,48.17816198342791,0f6b46d7cdd28b375a28b59f3fbf01e4
data/processed\train\NORMAL\IM-0286-0001_sharp.jpeg,IM-0286-0001_sharp.jpeg,train,NORMAL,256,256,82.33122253417969,47.082159613946395,575d79fe4ac4720b8b6ce4ef7806bc03
data/processed\train\NORMAL\IM-0286-0001_shift.jpeg,IM-0286-0001_shift.jpeg,train,NORMAL,256,256,80.9305419921875,47.855467925314194,6f4dc5e8a20977294944dcb14651e2e1
data/processed\train\NORMAL\IM-0286-0001_zoom.jpeg,IM-0286-0001_zoom.jpeg,train,NORMAL,256,256,84.62870788574219,45.956703766128896,0765c14283a07eac394ade0480dd0c67
data/processed\train\NORMAL\IM-0288-0001.jpeg,IM-0288-0001.jpeg,train,NORMAL,256,256,72.23451232910156,48.49455699148624,0e2e3cde158c4781542a5f1e188e0fcc
data/processed\train\NORMAL\IM-0288-0001_blur.jpeg,IM-0288-0001_blur.jpeg,train,NORMAL,256,256,72.34587097167969,48.56708584770887,e5f11a338859a5665240ab39a0cdc779
data/processed\train\NORMAL\IM-0288-0001_rot.jpeg,IM-0288-0001_rot.jpeg,train,NORMAL,256,256,71.50669860839844,48.91362374824918,b1a244cce6e1a7fb4025c987bd9d8cc7
data/processed\train\NORMAL\IM-0288-0001_sharp.jpeg,IM-0288-0001_sharp.jpeg,train,NORMAL,256,256,72.41505432128906,48.68288259408196,c56e6541396b0d5c3f1c98ea5438ee25
data/processed\train\NORMAL\IM-0288-0001_shift.jpeg,IM-0288-0001_shift.jpeg,train,NORMAL,256,256,71.13310241699219,50.65680935872067,6be95ad6f2dfa6d2f0a5bbded735eb52
data/processed\train\NORMAL\IM-0288-0001_zoom.jpeg,IM-0288-0001_zoom.jpeg,train,NORMAL,256,256,74.10458374023438,48.01973115105294,0c4ef9c2d7455a39acbcabfb697434ee
data/processed\train\NORMAL\IM-0289-0001.jpeg,IM-0289-0001.jpeg,train,NORMAL,256,256,80.25978088378906,48.75989642989751,dd6f5d2d80a242e7ac880f1d946f2ea4
data/processed\train\NORMAL\IM-0289-0001_blur.jpeg,IM-0289-0001_blur.jpeg,train,NORMAL,256,256,80.203857421875,48.71059831992161,b83c6e291dcda7cb8888235b1e6fa42f
data/processed\train\NORMAL\IM-0289-0001_rot.jpeg,IM-0289-0001_rot.jpeg,train,NORMAL,256,256,80.11808776855469,48.8955489363972,d7e0e64e41590c714c15ee70a840ffdc
data/processed\train\NORMAL\IM-0289-0001_sharp.jpeg,IM-0289-0001_sharp.jpeg,train,NORMAL,256,256,80.13836669921875,48.702165548560956,bd8bc60954b940804831db0df747e47f
data/processed\train\NORMAL\IM-0289-0001_shift.jpeg,IM-0289-0001_shift.jpeg,train,NORMAL,256,256,78.76266479492188,47.962199345353206,7eb836b4d08371ee2acd16278793534e
data/processed\train\NORMAL\IM-0289-0001_zoom.jpeg,IM-0289-0001_zoom.jpeg,train,NORMAL,256,256,83.1309814453125,46.78722114127641,4895fe37a59b35af0a2b2c1654f1002b
data/processed\train\NORMAL\IM-0290-0001.jpeg,IM-0290-0001.jpeg,train,NORMAL,256,256,64.22415161132812,53.44194506092553,1e3ee08a0ee96cd9cbc6c1efe6d3fa27
data/processed\train\NORMAL\IM-0290-0001_blur.jpeg,IM-0290-0001_blur.jpeg,train,NORMAL,256,256,64.35542297363281,53.55799163150756,60021e9d2b543d02e6b83398b0d826f8
data/processed\train\NORMAL\IM-0290-0001_rot.jpeg,IM-0290-0001_rot.jpeg,train,NORMAL,256,256,64.27438354492188,53.56674936467959,aaace3f985a4e346cf85f5631a1b4c1d
data/processed\train\NORMAL\IM-0290-0001_sharp.jpeg,IM-0290-0001_sharp.jpeg,train,NORMAL,256,256,64.26445007324219,53.508008955066906,8a5f3e4583a5d9389270947df2fc3dd5
data/processed\train\NORMAL\IM-0290-0001_shift.jpeg,IM-0290-0001_shift.jpeg,train,NORMAL,256,256,61.33213806152344,53.660394592826954,c5b96c2f93da3e30fcf3336e5fd8be8b
data/processed\train\NORMAL\IM-0290-0001_zoom.jpeg,IM-0290-0001_zoom.jpeg,train,NORMAL,256,256,65.23068237304688,52.72599246800875,60be22d0dfb2bf5bfd494173badbb763
data/processed\train\NORMAL\IM-0291-0001.jpeg,IM-0291-0001.jpeg,train,NORMAL,256,256,56.412200927734375,55.68446840938503,82931c5b5a5080451e1cf4b126cff60b
data/processed\train\NORMAL\IM-0291-0001_blur.jpeg,IM-0291-0001_blur.jpeg,train,NORMAL,256,256,56.3046875,55.57602440374258,d52f566d60c1a11362d693ced706bddd
data/processed\train\NORMAL\IM-0291-0001_rot.jpeg,IM-0291-0001_rot.jpeg,train,NORMAL,256,256,55.90582275390625,56.16865819224295,de20daa78a9191db348ba0a74540d903
data/processed\train\NORMAL\IM-0291-0001_sharp.jpeg,IM-0291-0001_sharp.jpeg,train,NORMAL,256,256,56.29193115234375,55.60113641321167,8a24d9fb77ae7bdf886f3e7e1c921c72
data/processed\train\NORMAL\IM-0291-0001_shift.jpeg,IM-0291-0001_shift.jpeg,train,NORMAL,256,256,56.19813537597656,55.34338526457959,7b3baea5bb32b886367fad7a8ec6d2ef
data/processed\train\NORMAL\IM-0291-0001_zoom.jpeg,IM-0291-0001_zoom.jpeg,train,NORMAL,256,256,56.7913818359375,55.16282408320544,fcfba512ffdffefbaf98a53228b781c4
data/processed\train\NORMAL\IM-0293-0001.jpeg,IM-0293-0001.jpeg,train,NORMAL,256,256,64.23374938964844,49.40211228292603,39753af859e9c1e9400ba2b2a8a5cabc
data/processed\train\NORMAL\IM-0293-0001_blur.jpeg,IM-0293-0001_blur.jpeg,train,NORMAL,256,256,64.26820373535156,49.41884129296985,e6b620b10d6c14adcebaea73ea20c275
data/processed\train\NORMAL\IM-0293-0001_rot.jpeg,IM-0293-0001_rot.jpeg,train,NORMAL,256,256,64.29949951171875,49.95494543321852,fbd018ebdca98238890d754dfcddbb62
data/processed\train\NORMAL\IM-0293-0001_sharp.jpeg,IM-0293-0001_sharp.jpeg,train,NORMAL,256,256,64.39945983886719,49.55869359079191,0de0c567e87a01cd50b1c79ae43e175c
data/processed\train\NORMAL\IM-0293-0001_shift.jpeg,IM-0293-0001_shift.jpeg,train,NORMAL,256,256,63.88508605957031,51.24672239410862,f8d50f15a502b97a93656d14b6098a7b
data/processed\train\NORMAL\IM-0293-0001_zoom.jpeg,IM-0293-0001_zoom.jpeg,train,NORMAL,256,256,66.15513610839844,49.2577793125362,fced36e7bc296a4a2210246fd5931fcf
data/processed\train\NORMAL\IM-0294-0001.jpeg,IM-0294-0001.jpeg,train,NORMAL,256,256,72.47819519042969,48.36899402658722,b505e0488809ab77c370ec32b07a7e57
data/processed\train\NORMAL\IM-0294-0001_blur.jpeg,IM-0294-0001_blur.jpeg,train,NORMAL,256,256,72.44338989257812,48.34703560397703,b68a30ca4111fe3dbe710c402cabbfbd
data/processed\train\NORMAL\IM-0294-0001_rot.jpeg,IM-0294-0001_rot.jpeg,train,NORMAL,256,256,72.29484558105469,48.62593916333082,9e2870e2bd3a0871a751796014eb3215
data/processed\train\NORMAL\IM-0294-0001_sharp.jpeg,IM-0294-0001_sharp.jpeg,train,NORMAL,256,256,72.39395141601562,48.35355171205618,aef5196fb72bbaee305e66dd46124387
data/processed\train\NORMAL\IM-0294-0001_shift.jpeg,IM-0294-0001_shift.jpeg,train,NORMAL,256,256,70.04408264160156,50.32537436655385,f64f5f2dfa754336de8b7fd4066155a4
data/processed\train\NORMAL\IM-0294-0001_zoom.jpeg,IM-0294-0001_zoom.jpeg,train,NORMAL,256,256,73.73727416992188,48.30190641801597,79006abc18fec66baafc9b4df028fc2d
data/processed\train\NORMAL\IM-0295-0001.jpeg,IM-0295-0001.jpeg,train,NORMAL,256,256,67.58795166015625,48.97555104039723,76f8f8bb3c8f3605ff73ecbf81ce44b7
data/processed\train\NORMAL\IM-0295-0001_blur.jpeg,IM-0295-0001_blur.jpeg,train,NORMAL,256,256,67.60945129394531,48.96776266259138,c9358816bf5d7e38d82f495988dfa838
data/processed\train\NORMAL\IM-0295-0001_rot.jpeg,IM-0295-0001_rot.jpeg,train,NORMAL,256,256,67.26235961914062,49.2878360913813,284c58b8da104c1bfc96651f35757a88
data/processed\train\NORMAL\IM-0295-0001_sharp.jpeg,IM-0295-0001_sharp.jpeg,train,NORMAL,256,256,67.66006469726562,49.03796736266931,18b083de19488a226f448e69b5414748
data/processed\train\NORMAL\IM-0295-0001_shift.jpeg,IM-0295-0001_shift.jpeg,train,NORMAL,256,256,64.47758483886719,48.427977433431735,d0d7bcd422892461005884d91897016f
data/processed\train\NORMAL\IM-0295-0001_zoom.jpeg,IM-0295-0001_zoom.jpeg,train,NORMAL,256,256,69.54585266113281,47.83994569015503,2dd46fd03499093239a192d93c1e8330
data/processed\train\NORMAL\IM-0297-0001.jpeg,IM-0297-0001.jpeg,train,NORMAL,256,256,76.40141296386719,46.013677310017805,25d77fd96ac8ba9729c366e527526220
